date,confirmed,deaths,recovered,region
2020-10-28,7855,68,6536,Липецкая область
2020-10-29,7937,69,6591,Липецкая область
2020-10-30,8021,70,6637,Липецкая область
2020-10-31,8107,70,6685,Липецкая область
2020-11-01,8193,71,6694,Липецкая область
2020-11-02,8275,72,6694,Липецкая область
2020-11-03,8365,73,6791,Липецкая область
2020-11-04,8457,75,6877,Липецкая область
2020-11-05,8552,75,6900,Липецкая область
2020-11-06,8645,76,7017,Липецкая область
2020-11-07,8741,77,7094,Липецкая область
2020-11-08,8839,78,7106,Липецкая область
2020-11-09,8936,79,7131,Липецкая область
2020-11-10,9034,79,7235,Липецкая область
2020-11-11,9130,80,7326,Липецкая область
2020-11-12,9229,82,7411,Липецкая область
2020-03-22,3,0,0,Тверская область
2020-03-23,3,0,0,Тверская область
2020-03-24,3,0,0,Тверская область
2020-03-25,3,0,0,Тверская область
2020-03-26,3,0,0,Тверская область
2020-03-27,3,0,0,Тверская область
2020-03-28,3,0,2,Тверская область
2020-03-29,3,0,2,Тверская область
2020-03-30,4,0,2,Тверская область
2020-03-31,4,0,2,Тверская область
2020-04-01,5,0,2,Тверская область
2020-04-02,5,0,2,Тверская область
2020-04-03,6,0,2,Тверская область
2020-04-04,6,0,2,Тверская область
2020-04-05,6,0,2,Тверская область
2020-04-06,8,0,2,Тверская область
2020-04-07,8,0,2,Тверская область
2020-04-08,12,0,2,Тверская область
2020-04-09,19,0,2,Тверская область
2020-04-10,24,0,3,Тверская область
2020-04-11,31,0,3,Тверская область
2020-04-12,31,0,3,Тверская область
2020-04-13,75,0,3,Тверская область
2020-04-14,75,0,3,Тверская область
2020-04-15,117,0,3,Тверская область
2020-04-16,151,0,9,Тверская область
2020-04-17,188,0,9,Тверская область
2020-04-18,237,0,9,Тверская область
2020-04-19,270,0,12,Тверская область
2020-04-20,296,0,12,Тверская область
2020-04-21,329,0,15,Тверская область
2020-04-22,356,0,15,Тверская область
2020-04-23,383,0,15,Тверская область
2020-04-24,412,0,15,Тверская область
2020-04-25,441,0,24,Тверская область
2020-04-26,464,1,24,Тверская область
2020-04-27,498,1,24,Тверская область
2020-04-28,507,1,35,Тверская область
2020-04-29,518,1,39,Тверская область
2020-04-30,535,3,51,Тверская область
2020-05-01,564,3,74,Тверская область
2020-05-02,610,3,74,Тверская область
2020-05-03,661,3,74,Тверская область
2020-05-04,680,6,115,Тверская область
2020-05-05,709,8,183,Тверская область
2020-05-06,753,8,197,Тверская область
2020-05-07,769,8,226,Тверская область
2020-05-08,784,8,263,Тверская область
2020-05-09,822,10,316,Тверская область
2020-05-10,867,10,316,Тверская область
2020-05-11,898,10,344,Тверская область
2020-05-12,932,10,373,Тверская область
2020-05-13,942,10,417,Тверская область
2020-05-14,962,10,440,Тверская область
2020-05-15,1006,10,447,Тверская область
2020-05-16,1059,10,475,Тверская область
2020-05-17,1085,10,500,Тверская область
2020-05-18,1112,10,509,Тверская область
2020-05-19,1131,11,620,Тверская область
2020-05-20,1164,11,649,Тверская область
2020-05-21,1203,11,733,Тверская область
2020-05-22,1242,14,756,Тверская область
2020-05-23,1273,15,848,Тверская область
2020-05-24,1310,17,848,Тверская область
2020-05-25,1363,17,849,Тверская область
2020-05-26,1378,17,899,Тверская область
2020-05-27,1424,19,925,Тверская область
2020-05-28,1476,22,983,Тверская область
2020-05-29,1517,22,1024,Тверская область
2020-05-30,1560,22,1079,Тверская область
2020-05-31,1604,22,1083,Тверская область
2020-06-01,1650,22,1087,Тверская область
2020-06-02,1695,28,1147,Тверская область
2020-06-03,1731,33,1229,Тверская область
2020-06-04,1804,37,1294,Тверская область
2020-06-05,1875,39,1338,Тверская область
2020-06-06,1962,41,1415,Тверская область
2020-06-07,2055,41,1422,Тверская область
2020-06-08,2147,41,1429,Тверская область
2020-06-09,2231,44,1478,Тверская область
2020-06-10,2314,49,1495,Тверская область
2020-06-11,2397,49,1573,Тверская область
2020-06-12,2488,50,1611,Тверская область
2020-06-13,2569,50,1619,Тверская область
2020-06-14,2650,50,1645,Тверская область
2020-06-15,2728,50,1645,Тверская область
2020-06-16,2800,51,1705,Тверская область
2020-06-17,2869,52,1742,Тверская область
2020-06-18,2934,53,1819,Тверская область
2020-06-19,3001,55,1848,Тверская область
2020-06-20,3068,57,1955,Тверская область
2020-06-21,3134,57,1955,Тверская область
2020-06-22,3197,59,1961,Тверская область
2020-06-23,3256,61,2070,Тверская область
2020-06-24,3311,61,2114,Тверская область
2020-06-25,3364,64,2123,Тверская область
2020-06-26,3419,64,2179,Тверская область
2020-06-27,3471,67,2320,Тверская область
2020-06-28,3524,68,2324,Тверская область
2020-06-29,3574,68,2343,Тверская область
2020-06-30,3622,69,2464,Тверская область
2020-07-01,3668,72,2617,Тверская область
2020-07-02,3712,72,2618,Тверская область
2020-07-03,3753,74,2711,Тверская область
2020-07-04,3795,77,2805,Тверская область
2020-07-05,3835,80,2842,Тверская область
2020-07-06,3873,83,2854,Тверская область
2020-07-07,3909,86,2966,Тверская область
2020-07-08,3941,88,3005,Тверская область
2020-07-09,3971,91,3136,Тверская область
2020-07-10,4001,94,3231,Тверская область
2020-07-11,4033,97,3295,Тверская область
2020-07-12,4064,98,3295,Тверская область
2020-07-13,4095,101,3301,Тверская область
2020-07-14,4124,103,3442,Тверская область
2020-07-15,4153,105,3544,Тверская область
2020-07-16,4183,107,3620,Тверская область
2020-07-17,4211,111,3689,Тверская область
2020-07-18,4237,113,3736,Тверская область
2020-07-19,4263,116,3736,Тверская область
2020-07-20,4288,118,3736,Тверская область
2020-07-21,4312,120,3742,Тверская область
2020-07-22,4338,122,3749,Тверская область
2020-07-23,4366,124,3761,Тверская область
2020-07-24,4393,126,3775,Тверская область
2020-07-25,4423,128,3797,Тверская область
2020-07-26,4451,130,3797,Тверская область
2020-07-27,4478,132,3797,Тверская область
2020-07-28,4505,134,3797,Тверская область
2020-07-29,4534,137,3810,Тверская область
2020-07-30,4567,140,3821,Тверская область
2020-07-31,4597,142,3837,Тверская область
2020-08-01,4626,144,3851,Тверская область
2020-08-02,4655,147,3851,Тверская область
2020-08-03,4683,148,3851,Тверская область
2020-08-04,4710,149,3858,Тверская область
2020-08-05,4737,150,3870,Тверская область
2020-08-06,4763,153,3887,Тверская область
2020-08-07,4791,153,3910,Тверская область
2020-08-08,4818,156,3923,Тверская область
2020-08-09,4846,158,3923,Тверская область
2020-08-10,4874,160,3923,Тверская область
2020-08-11,4901,161,3937,Тверская область
2020-08-12,4931,161,3949,Тверская область
2020-08-13,4959,163,3963,Тверская область
2020-08-14,4988,165,3980,Тверская область
2020-08-15,5014,167,3996,Тверская область
2020-08-16,5039,170,3996,Тверская область
